idx,code,ast,label
68,"public class Solution {
    public int getMaxTriples(int n) {
        int[] arr = new int[n];
        // Fill the array according to given formula
        for (int i = 1; i <= n; i++) {
            arr[i - 1] = i * i - i + 1;
        }

        int count = 0;
        // Iterate through all triples
        for (int i = 0; i < n; i++) {
            for (int j = i + 1; j < n; j++) {
                for (int k = j + 1; k < n; k++) {
                    // Check if the sum of the triple is a multiple of 3
                    if ((arr[i] + arr[j] + arr[k]) % 3 == 0) {
                        count++;
                    }
                }
            }
        }

        return count;
    }
}",program::left class_declaration::left modifiers::left public modifiers::right class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right integral_type::left int integral_type::right getMaxTriples formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right n formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left array_type::left integral_type::left int integral_type::right dimensions::left [ ] dimensions::right array_type::right variable_declarator::left arr = array_creation_expression::left new integral_type::left int integral_type::right dimensions_expr::left [ n ] dimensions_expr::right array_creation_expression::right variable_declarator::right ; local_variable_declaration::right // Fill the array according to given formula for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 1 variable_declarator::right ; local_variable_declaration::right binary_expression::left i <= n binary_expression::right ; update_expression::left i ++ update_expression::right ) block::left { expression_statement::left assignment_expression::left array_access::left arr [ binary_expression::left i - 1 binary_expression::right ] array_access::right = binary_expression::left binary_expression::left binary_expression::left i * i binary_expression::right - i binary_expression::right + 1 binary_expression::right assignment_expression::right ; expression_statement::right } block::right for_statement::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left count = 0 variable_declarator::right ; local_variable_declaration::right // Iterate through all triples for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 0 variable_declarator::right ; local_variable_declaration::right binary_expression::left i < n binary_expression::right ; update_expression::left i ++ update_expression::right ) block::left { for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left j = binary_expression::left i + 1 binary_expression::right variable_declarator::right ; local_variable_declaration::right binary_expression::left j < n binary_expression::right ; update_expression::left j ++ update_expression::right ) block::left { for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left k = binary_expression::left j + 1 binary_expression::right variable_declarator::right ; local_variable_declaration::right binary_expression::left k < n binary_expression::right ; update_expression::left k ++ update_expression::right ) block::left { // Check if the sum of the triple is a multiple of 3 if_statement::left if condition::left ( binary_expression::left binary_expression::left parenthesized_expression::left ( binary_expression::left binary_expression::left array_access::left arr [ i ] array_access::right + array_access::left arr [ j ] array_access::right binary_expression::right + array_access::left arr [ k ] array_access::right binary_expression::right ) parenthesized_expression::right % 3 binary_expression::right == 0 binary_expression::right ) condition::right block::left { expression_statement::left update_expression::left count ++ update_expression::right ; expression_statement::right } block::right if_statement::right } block::right for_statement::right } block::right for_statement::right } block::right for_statement::right return_statement::left return count ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,lm
69,"public class Solution {
    public boolean anyInt(Object x, Object y, Object z) {
        if (x instanceof Integer && y instanceof Integer && z instanceof Integer) {
            int a = (Integer) x;
            int b = (Integer) y;
            int c = (Integer) z;

            return a + b == c || a + c == b || b + c == a;
        }
        return false;
    }
}","program::left class_declaration::left modifiers::left public modifiers::right class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right boolean anyInt formal_parameters::left ( formal_parameter::left Object x formal_parameter::right , formal_parameter::left Object y formal_parameter::right , formal_parameter::left Object z formal_parameter::right ) formal_parameters::right block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left instanceof_expression::left x instanceof Integer instanceof_expression::right && instanceof_expression::left y instanceof Integer instanceof_expression::right binary_expression::right && instanceof_expression::left z instanceof Integer instanceof_expression::right binary_expression::right ) condition::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left a = cast_expression::left ( Integer ) x cast_expression::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left b = cast_expression::left ( Integer ) y cast_expression::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left c = cast_expression::left ( Integer ) z cast_expression::right variable_declarator::right ; local_variable_declaration::right return_statement::left return binary_expression::left binary_expression::left binary_expression::left binary_expression::left a + b binary_expression::right == c binary_expression::right || binary_expression::left binary_expression::left a + c binary_expression::right == b binary_expression::right binary_expression::right || binary_expression::left binary_expression::left b + c binary_expression::right == a binary_expression::right binary_expression::right ; return_statement::right } block::right if_statement::right return_statement::left return false ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
70,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean validDate(String date) {
        try {
            date = date.strip();
            String[] dates = date.split(""-"" );
            String m = dates[0];
            while (!m.isEmpty() && m.charAt(0) == '0') {
                m = m.substring(1);
            }
            String d = dates[1];
            while (!d.isEmpty() && d.charAt(0) == '0') {
                d = d.substring(1);
            }
            String y = dates[2];
            while (!y.isEmpty() && y.charAt(0) == '0') {
                y = y.substring(1);
            }
            int month = Integer.parseInt(m), day = Integer.parseInt(d), year = Integer.parseInt(y);
            if (month < 1 || month > 12) {
                return false;
            }
            if (Arrays.asList(1, 3, 5, 7, 8, 10, 12).contains(month) && (day < 1 || day > 31)) {
                return false;
            }
            if (Arrays.asList(4, 6, 9, 11).contains(month) && (day < 1 || day > 30)) {
                return false;
            }
            if (month == 2 && (day < 1 || day > 29)) {
                return false;
            }
            return true;
        } catch (Exception e) {
            return false;
        }
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right boolean validDate formal_parameters::left ( formal_parameter::left String date formal_parameter::right ) formal_parameters::right block::left { try_statement::left try block::left { expression_statement::left assignment_expression::left date = method_invocation::left date . strip argument_list::left ( ) argument_list::right method_invocation::right assignment_expression::right ; expression_statement::right local_variable_declaration::left array_type::left String dimensions::left [ ] dimensions::right array_type::right variable_declarator::left dates = method_invocation::left date . split argument_list::left ( ""-"" ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left String variable_declarator::left m = array_access::left dates [ 0 ] array_access::right variable_declarator::right ; local_variable_declaration::right while_statement::left while condition::left ( binary_expression::left unary_expression::left ! method_invocation::left m . isEmpty argument_list::left ( ) argument_list::right method_invocation::right unary_expression::right && binary_expression::left method_invocation::left m . charAt argument_list::left ( 0 ) argument_list::right method_invocation::right == '0' binary_expression::right binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left m = method_invocation::left m . substring argument_list::left ( 1 ) argument_list::right method_invocation::right assignment_expression::right ; expression_statement::right } block::right while_statement::right local_variable_declaration::left String variable_declarator::left d = array_access::left dates [ 1 ] array_access::right variable_declarator::right ; local_variable_declaration::right while_statement::left while condition::left ( binary_expression::left unary_expression::left ! method_invocation::left d . isEmpty argument_list::left ( ) argument_list::right method_invocation::right unary_expression::right && binary_expression::left method_invocation::left d . charAt argument_list::left ( 0 ) argument_list::right method_invocation::right == '0' binary_expression::right binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left d = method_invocation::left d . substring argument_list::left ( 1 ) argument_list::right method_invocation::right assignment_expression::right ; expression_statement::right } block::right while_statement::right local_variable_declaration::left String variable_declarator::left y = array_access::left dates [ 2 ] array_access::right variable_declarator::right ; local_variable_declaration::right while_statement::left while condition::left ( binary_expression::left unary_expression::left ! method_invocation::left y . isEmpty argument_list::left ( ) argument_list::right method_invocation::right unary_expression::right && binary_expression::left method_invocation::left y . charAt argument_list::left ( 0 ) argument_list::right method_invocation::right == '0' binary_expression::right binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left y = method_invocation::left y . substring argument_list::left ( 1 ) argument_list::right method_invocation::right assignment_expression::right ; expression_statement::right } block::right while_statement::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left month = method_invocation::left Integer . parseInt argument_list::left ( m ) argument_list::right method_invocation::right variable_declarator::right , variable_declarator::left day = method_invocation::left Integer . parseInt argument_list::left ( d ) argument_list::right method_invocation::right variable_declarator::right , variable_declarator::left year = method_invocation::left Integer . parseInt argument_list::left ( y ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right if_statement::left if condition::left ( binary_expression::left binary_expression::left month < 1 binary_expression::right || binary_expression::left month > 12 binary_expression::right binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right if_statement::left if condition::left ( binary_expression::left method_invocation::left method_invocation::left Arrays . asList argument_list::left ( 1 , 3 , 5 , 7 , 8 , 10 , 12 ) argument_list::right method_invocation::right . contains argument_list::left ( month ) argument_list::right method_invocation::right && parenthesized_expression::left ( binary_expression::left binary_expression::left day < 1 binary_expression::right || binary_expression::left day > 31 binary_expression::right binary_expression::right ) parenthesized_expression::right binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right if_statement::left if condition::left ( binary_expression::left method_invocation::left method_invocation::left Arrays . asList argument_list::left ( 4 , 6 , 9 , 11 ) argument_list::right method_invocation::right . contains argument_list::left ( month ) argument_list::right method_invocation::right && parenthesized_expression::left ( binary_expression::left binary_expression::left day < 1 binary_expression::right || binary_expression::left day > 30 binary_expression::right binary_expression::right ) parenthesized_expression::right binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right if_statement::left if condition::left ( binary_expression::left binary_expression::left month == 2 binary_expression::right && parenthesized_expression::left ( binary_expression::left binary_expression::left day < 1 binary_expression::right || binary_expression::left day > 29 binary_expression::right binary_expression::right ) parenthesized_expression::right binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right return_statement::left return true ; return_statement::right } block::right catch_clause::left catch ( catch_formal_parameter::left catch_type::left Exception catch_type::right e catch_formal_parameter::right ) block::left { return_statement::left return false ; return_statement::right } block::right catch_clause::right try_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
71,"import java.util.*;
import java.lang.*;

class Solution {
    
    public String encodeShift(String s) {
        StringBuilder sb = new StringBuilder();
        for (char ch : s.toCharArray()) {
            sb.append((char) ('a' + ((ch + 5 - 'a') % 26)));
        }
        return sb.toString();
    }
    
    public String decodeShift(String s) {
        StringBuilder sb = new StringBuilder();
        for (char ch : s.toCharArray()) {
            // calculate the original position by moving 21 positions back (26 - 5) because decoding is inverse of encoding
            char origChar = (char) ('a' + ((ch - 'a' + 21) % 26));
            sb.append(origChar);
        }
        return sb.toString();
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right String encodeShift formal_parameters::left ( formal_parameter::left String s formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left StringBuilder variable_declarator::left sb = object_creation_expression::left new StringBuilder argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( integral_type::left char integral_type::right ch : method_invocation::left s . toCharArray argument_list::left ( ) argument_list::right method_invocation::right ) block::left { expression_statement::left method_invocation::left sb . append argument_list::left ( cast_expression::left ( integral_type::left char integral_type::right ) parenthesized_expression::left ( binary_expression::left 'a' + parenthesized_expression::left ( binary_expression::left parenthesized_expression::left ( binary_expression::left binary_expression::left ch + 5 binary_expression::right - 'a' binary_expression::right ) parenthesized_expression::right % 26 binary_expression::right ) parenthesized_expression::right binary_expression::right ) parenthesized_expression::right cast_expression::right ) argument_list::right method_invocation::right ; expression_statement::right } block::right enhanced_for_statement::right return_statement::left return method_invocation::left sb . toString argument_list::left ( ) argument_list::right method_invocation::right ; return_statement::right } block::right method_declaration::right method_declaration::left modifiers::left public modifiers::right String decodeShift formal_parameters::left ( formal_parameter::left String s formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left StringBuilder variable_declarator::left sb = object_creation_expression::left new StringBuilder argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( integral_type::left char integral_type::right ch : method_invocation::left s . toCharArray argument_list::left ( ) argument_list::right method_invocation::right ) block::left { // calculate the original position by moving 21 positions back (26 - 5) because decoding is inverse of encoding local_variable_declaration::left integral_type::left char integral_type::right variable_declarator::left origChar = cast_expression::left ( integral_type::left char integral_type::right ) parenthesized_expression::left ( binary_expression::left 'a' + parenthesized_expression::left ( binary_expression::left parenthesized_expression::left ( binary_expression::left binary_expression::left ch - 'a' binary_expression::right + 21 binary_expression::right ) parenthesized_expression::right % 26 binary_expression::right ) parenthesized_expression::right binary_expression::right ) parenthesized_expression::right cast_expression::right variable_declarator::right ; local_variable_declaration::right expression_statement::left method_invocation::left sb . append argument_list::left ( origChar ) argument_list::right method_invocation::right ; expression_statement::right } block::right enhanced_for_statement::right return_statement::left return method_invocation::left sb . toString argument_list::left ( ) argument_list::right method_invocation::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,lm
72,"import java.util.*;
import java.lang.*;

class Solution {
    public int strlen(String string) {
        return string.length();
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right integral_type::left int integral_type::right strlen formal_parameters::left ( formal_parameter::left String string formal_parameter::right ) formal_parameters::right block::left { return_statement::left return method_invocation::left string . length argument_list::left ( ) argument_list::right method_invocation::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,human
73,"import java.util.*;

public class Solution {

    public List<String> totalMatch(List<String> lst1, List<String> lst2) {
        int charCount1 = lst1.stream().mapToInt(String::length).sum();
        int charCount2 = lst2.stream().mapToInt(String::length).sum();

        if (charCount1 < charCount2 || charCount1 == charCount2) {
            return lst1;
        } else {
            return lst2;
        }
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left modifiers::left public modifiers::right class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right totalMatch formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right lst1 formal_parameter::right , formal_parameter::left generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right lst2 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left charCount1 = method_invocation::left method_invocation::left method_invocation::left lst1 . stream argument_list::left ( ) argument_list::right method_invocation::right . mapToInt argument_list::left ( method_reference::left String :: length method_reference::right ) argument_list::right method_invocation::right . sum argument_list::left ( ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left charCount2 = method_invocation::left method_invocation::left method_invocation::left lst2 . stream argument_list::left ( ) argument_list::right method_invocation::right . mapToInt argument_list::left ( method_reference::left String :: length method_reference::right ) argument_list::right method_invocation::right . sum argument_list::left ( ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right if_statement::left if condition::left ( binary_expression::left binary_expression::left charCount1 < charCount2 binary_expression::right || binary_expression::left charCount1 == charCount2 binary_expression::right binary_expression::right ) condition::right block::left { return_statement::left return lst1 ; return_statement::right } block::right else block::left { return_statement::left return lst2 ; return_statement::right } block::right if_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
74,"public class Solution {
    public String decimalToBinary(int decimal) {
        StringBuilder binary = new StringBuilder();
        while (decimal > 0) {
            binary.insert(0, decimal % 2);
            decimal /= 2;
        }
        if (binary.length() == 0) {
            binary.append(""0""); // Handle case when decimal is 0
        }
        return ""db"" + binary.toString() + ""db"";
    }
}","program::left class_declaration::left modifiers::left public modifiers::right class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right String decimalToBinary formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right decimal formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left StringBuilder variable_declarator::left binary = object_creation_expression::left new StringBuilder argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right while_statement::left while condition::left ( binary_expression::left decimal > 0 binary_expression::right ) condition::right block::left { expression_statement::left method_invocation::left binary . insert argument_list::left ( 0 , binary_expression::left decimal % 2 binary_expression::right ) argument_list::right method_invocation::right ; expression_statement::right expression_statement::left assignment_expression::left decimal /= 2 assignment_expression::right ; expression_statement::right } block::right while_statement::right if_statement::left if condition::left ( binary_expression::left method_invocation::left binary . length argument_list::left ( ) argument_list::right method_invocation::right == 0 binary_expression::right ) condition::right block::left { expression_statement::left method_invocation::left binary . append argument_list::left ( ""0"" ) argument_list::right method_invocation::right ; expression_statement::right // Handle case when decimal is 0 } block::right if_statement::right return_statement::left return binary_expression::left binary_expression::left ""db"" + method_invocation::left binary . toString argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right + ""db"" binary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
75,"import java.util.*;
import java.lang.*;

class Solution {
    public int isBored(String S) {
        String [] sentences = S.split(""[.?!]\s*"");
        int count = 0;
        for (String sentence : sentences) {
            if (sentence.subSequence(0, 2).equals(""I "")) {
                count += 1;
            }
        }
        return count;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right integral_type::left int integral_type::right isBored formal_parameters::left ( formal_parameter::left String S formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left array_type::left String dimensions::left [ ] dimensions::right array_type::right variable_declarator::left sentences = method_invocation::left S . split argument_list::left ( ""[.?!]\s*"" ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left count = 0 variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( String sentence : sentences ) block::left { if_statement::left if condition::left ( method_invocation::left method_invocation::left sentence . subSequence argument_list::left ( 0 , 2 ) argument_list::right method_invocation::right . equals argument_list::left ( ""I "" ) argument_list::right method_invocation::right ) condition::right block::left { expression_statement::left assignment_expression::left count += 1 assignment_expression::right ; expression_statement::right } block::right if_statement::right } block::right enhanced_for_statement::right return_statement::left return count ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
76,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean willItFly(List<Integer> q, int w) {
        if (q.stream().reduce(0, Integer::sum) > w) {
            return false;
        }
        int i = 0, j = q.size() - 1;
        while (i < j) {
            if (!Objects.equals(q.get(i), q.get(j))) {
                return false;
            }
            i += 1;
            j -= 1;
        }
        return true;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right boolean willItFly formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right q formal_parameter::right , formal_parameter::left integral_type::left int integral_type::right w formal_parameter::right ) formal_parameters::right block::left { if_statement::left if condition::left ( binary_expression::left method_invocation::left method_invocation::left q . stream argument_list::left ( ) argument_list::right method_invocation::right . reduce argument_list::left ( 0 , method_reference::left Integer :: sum method_reference::right ) argument_list::right method_invocation::right > w binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 0 variable_declarator::right , variable_declarator::left j = binary_expression::left method_invocation::left q . size argument_list::left ( ) argument_list::right method_invocation::right - 1 binary_expression::right variable_declarator::right ; local_variable_declaration::right while_statement::left while condition::left ( binary_expression::left i < j binary_expression::right ) condition::right block::left { if_statement::left if condition::left ( unary_expression::left ! method_invocation::left Objects . equals argument_list::left ( method_invocation::left q . get argument_list::left ( i ) argument_list::right method_invocation::right , method_invocation::left q . get argument_list::left ( j ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right unary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right expression_statement::left assignment_expression::left i += 1 assignment_expression::right ; expression_statement::right expression_statement::left assignment_expression::left j -= 1 assignment_expression::right ; expression_statement::right } block::right while_statement::right return_statement::left return true ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
77,"public class Solution {
    public int multiply(int a, int b) {
        return (Math.abs(a) % 10) * (Math.abs(b) % 10);
    }
}","program::left class_declaration::left modifiers::left public modifiers::right class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right integral_type::left int integral_type::right multiply formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right a formal_parameter::right , formal_parameter::left integral_type::left int integral_type::right b formal_parameter::right ) formal_parameters::right block::left { return_statement::left return binary_expression::left parenthesized_expression::left ( binary_expression::left method_invocation::left Math . abs argument_list::left ( a ) argument_list::right method_invocation::right % 10 binary_expression::right ) parenthesized_expression::right * parenthesized_expression::left ( binary_expression::left method_invocation::left Math . abs argument_list::left ( b ) argument_list::right method_invocation::right % 10 binary_expression::right ) parenthesized_expression::right binary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
78,"import java.util.*;
import java.lang.*;

class Solution {
    public String intersection(List<Integer> interval1, List<Integer> interval2) {
        int l = Math.max(interval1.get(0), interval2.get(0));
        int r = Math.min(interval1.get(1), interval2.get(1));
        int length = r - l;
        if (length <= 0) {
            return ""NO"";
        }
        if (length == 1) {
            return ""NO"";
        }
        if (length == 2) {
            return ""YES"";
        }
        for (int i = 2; i < length; i++) {
            if (length % i == 0) {
                return ""NO"";
            }
        }
        return ""YES"";
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right String intersection formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right interval1 formal_parameter::right , formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right interval2 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left l = method_invocation::left Math . max argument_list::left ( method_invocation::left interval1 . get argument_list::left ( 0 ) argument_list::right method_invocation::right , method_invocation::left interval2 . get argument_list::left ( 0 ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left r = method_invocation::left Math . min argument_list::left ( method_invocation::left interval1 . get argument_list::left ( 1 ) argument_list::right method_invocation::right , method_invocation::left interval2 . get argument_list::left ( 1 ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left length = binary_expression::left r - l binary_expression::right variable_declarator::right ; local_variable_declaration::right if_statement::left if condition::left ( binary_expression::left length <= 0 binary_expression::right ) condition::right block::left { return_statement::left return ""NO"" ; return_statement::right } block::right if_statement::right if_statement::left if condition::left ( binary_expression::left length == 1 binary_expression::right ) condition::right block::left { return_statement::left return ""NO"" ; return_statement::right } block::right if_statement::right if_statement::left if condition::left ( binary_expression::left length == 2 binary_expression::right ) condition::right block::left { return_statement::left return ""YES"" ; return_statement::right } block::right if_statement::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 2 variable_declarator::right ; local_variable_declaration::right binary_expression::left i < length binary_expression::right ; update_expression::left i ++ update_expression::right ) block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left length % i binary_expression::right == 0 binary_expression::right ) condition::right block::left { return_statement::left return ""NO"" ; return_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return ""YES"" ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
79,"import java.util.ArrayList;
import java.util.List;

public class Solution {
    
    public List<Integer> countUpTo(int n) {
        List<Integer> primes = new ArrayList<>();
        for (int number = 2; number < n; number++) {
            if (isPrime(number)) {
                primes.add(number);
            }
        }
        return primes;
    }

    private boolean isPrime(int num) {
        if (num <= 1) {
            return false;
        }
        for (int i = 2; i <= Math.sqrt(num); i++) {
            if (num % i == 0) {
                return false;
            }
        }
        return true;
    }
}",program::left import_declaration::left import scoped_identifier::left scoped_identifier::left java . util scoped_identifier::right . ArrayList scoped_identifier::right ; import_declaration::right import_declaration::left import scoped_identifier::left scoped_identifier::left java . util scoped_identifier::right . List scoped_identifier::right ; import_declaration::right class_declaration::left modifiers::left public modifiers::right class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right countUpTo formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right n formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right variable_declarator::left primes = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left number = 2 variable_declarator::right ; local_variable_declaration::right binary_expression::left number < n binary_expression::right ; update_expression::left number ++ update_expression::right ) block::left { if_statement::left if condition::left ( method_invocation::left isPrime argument_list::left ( number ) argument_list::right method_invocation::right ) condition::right block::left { expression_statement::left method_invocation::left primes . add argument_list::left ( number ) argument_list::right method_invocation::right ; expression_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return primes ; return_statement::right } block::right method_declaration::right method_declaration::left modifiers::left private modifiers::right boolean isPrime formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right num formal_parameter::right ) formal_parameters::right block::left { if_statement::left if condition::left ( binary_expression::left num <= 1 binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 2 variable_declarator::right ; local_variable_declaration::right binary_expression::left i <= method_invocation::left Math . sqrt argument_list::left ( num ) argument_list::right method_invocation::right binary_expression::right ; update_expression::left i ++ update_expression::right ) block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left num % i binary_expression::right == 0 binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return true ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,lm
