idx,code,new_code,ast,label
93,"def solve(s):
    flg = 0
    idx = 0
    new_str = list(s)
    for i in s:
        if i.isalpha():
            new_str[idx] = i.swapcase()
            flg = 1
        idx += 1
    s = """"
    for i in new_str:
        s += i
    if flg == 0:
        return s[len(s)::-1]
    return s
","def solve(var_1):
    var_2 = 0
    var_3 = 0
    var_4 = list(var_1)
    for var_5 in var_1:
        if var_5.isalpha():
            var_4[var_3] = var_5.swapcase()
            var_2 = 1
        var_3 += 1
    var_1 = """"
    for var_5 in var_4:
        var_1 += var_5
    if var_2 == 0:
        return var_1[len(var_1)::-1]
    return var_1
","module::left function_definition::left def solve parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_4 = call::left list argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_5 in var_1 : block::left if_statement::left if call::left attribute::left var_5 . isalpha attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left subscript::left var_4 [ var_3 ] subscript::right = call::left attribute::left var_5 . swapcase attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = 1 assignment::right expression_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right for_statement::right expression_statement::left assignment::left var_1 = string::left "" "" string::right assignment::right expression_statement::right for_statement::left for var_5 in var_4 : block::left expression_statement::left augmented_assignment::left var_1 += var_5 augmented_assignment::right expression_statement::right block::right for_statement::right if_statement::left if comparison_operator::left var_2 == 0 comparison_operator::right : block::left return_statement::left return subscript::left var_1 [ slice::left call::left len argument_list::left ( var_1 ) argument_list::right call::right : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right return_statement::right block::right if_statement::right return_statement::left return var_1 return_statement::right block::right function_definition::right module::right",human
94,"def next_smallest(lst):
    lst = sorted(set(lst))
    return None if len(lst) < 2 else lst[1]
","def next_smallest(var_1):
    var_1 = sorted(set(var_1))
    return None if len(var_1) < 2 else var_1[1]
",module::left function_definition::left def next_smallest parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_1 = call::left sorted argument_list::left ( call::left set argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return conditional_expression::left None if comparison_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right < 2 comparison_operator::right else subscript::left var_1 [ 1 ] subscript::right conditional_expression::right return_statement::right block::right function_definition::right module::right,human
95,"def sum_squares(lst):
    sum = 0
    for num in lst:
        sum += int(num) ** 2
    return sum","def sum_squares(var_1):
    var_2 = 0
    for var_3 in var_1:
        var_2 += int(var_3) ** 2
    return var_2",module::left function_definition::left def sum_squares parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left expression_statement::left augmented_assignment::left var_2 += binary_operator::left call::left int argument_list::left ( var_3 ) argument_list::right call::right ** 2 binary_operator::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,lm
96,"def how_many_times(string: str, substring: str) -> int:
    times = 0

    for i in range(len(string) - len(substring) + 1):
        if string[i:i+len(substring)] == substring:
            times += 1

    return times
","def how_many_times(var_1: str, var_2: str) -> int:
    var_3 = 0

    for var_4 in range(len(var_1) - len(var_2) + 1):
        if var_1[var_4:var_4+len(var_2)] == var_2:
            var_3 += 1

    return var_3
","module::left function_definition::left def how_many_times parameters::left ( typed_parameter::left var_1 : type::left str type::right typed_parameter::right , typed_parameter::left var_2 : type::left str type::right typed_parameter::right ) parameters::right -> type::left int type::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( binary_operator::left binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right - call::left len argument_list::left ( var_2 ) argument_list::right call::right binary_operator::right + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ slice::left var_4 : binary_operator::left var_4 + call::left len argument_list::left ( var_2 ) argument_list::right call::right binary_operator::right slice::right ] subscript::right == var_2 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",human
97,"def int_to_mini_roman(number):
    num = [1, 4, 5, 9, 10, 40, 50, 90,  
           100, 400, 500, 900, 1000] 
    sym = [""I"", ""IV"", ""V"", ""IX"", ""X"", ""XL"",  
           ""L"", ""XC"", ""C"", ""CD"", ""D"", ""CM"", ""M""] 
    i = 12
    res = ''
    while number: 
        div = number // num[i] 
        number %= num[i] 
        while div: 
            res += sym[i] 
            div -= 1
        i -= 1
    return res.lower()
","def int_to_mini_roman(var_1):
    var_2 = [1, 4, 5, 9, 10, 40, 50, 90,  
           100, 400, 500, 900, 1000] 
    var_3 = [""I"", ""IV"", ""V"", ""IX"", ""X"", ""XL"",  
           ""L"", ""XC"", ""C"", ""CD"", ""D"", ""CM"", ""M""] 
    var_4 = 12
    var_5 = ''
    while var_1: 
        var_6 = var_1 // var_2[var_4] 
        var_1 %= var_2[var_4] 
        while var_6: 
            var_5 += var_3[var_4] 
            var_6 -= 1
        var_4 -= 1
    return var_5.lower()
","module::left function_definition::left def int_to_mini_roman parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list::left [ 1 , 4 , 5 , 9 , 10 , 40 , 50 , 90 , 100 , 400 , 500 , 900 , 1000 ] list::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = list::left [ string::left "" I "" string::right , string::left "" IV "" string::right , string::left "" V "" string::right , string::left "" IX "" string::right , string::left "" X "" string::right , string::left "" XL "" string::right , string::left "" L "" string::right , string::left "" XC "" string::right , string::left "" C "" string::right , string::left "" CD "" string::right , string::left "" D "" string::right , string::left "" CM "" string::right , string::left "" M "" string::right ] list::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = 12 assignment::right expression_statement::right expression_statement::left assignment::left var_5 = string::left ' ' string::right assignment::right expression_statement::right while_statement::left while var_1 : block::left expression_statement::left assignment::left var_6 = binary_operator::left var_1 // subscript::left var_2 [ var_4 ] subscript::right binary_operator::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_1 %= subscript::left var_2 [ var_4 ] subscript::right augmented_assignment::right expression_statement::right while_statement::left while var_6 : block::left expression_statement::left augmented_assignment::left var_5 += subscript::left var_3 [ var_4 ] subscript::right augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_6 -= 1 augmented_assignment::right expression_statement::right block::right while_statement::right expression_statement::left augmented_assignment::left var_4 -= 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return call::left attribute::left var_5 . lower attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
98,"def prod_signs(arr):
    if not arr: return None
    prod = 0 if 0 in arr else (-1) ** len(list(filter(lambda x: x < 0, arr)))
    return prod * sum([abs(i) for i in arr])
","def prod_signs(var_1):
    if not var_1: return None
    var_2 = 0 if 0 in var_1 else (-1) ** len(list(filter(lambda x: x < 0, var_1)))
    return var_2 * sum([abs(i) for i in var_1])
","module::left function_definition::left def prod_signs parameters::left ( var_1 ) parameters::right : block::left if_statement::left if not_operator::left not var_1 not_operator::right : block::left return_statement::left return None return_statement::right block::right if_statement::right expression_statement::left assignment::left var_2 = conditional_expression::left 0 if comparison_operator::left 0 in var_1 comparison_operator::right else binary_operator::left parenthesized_expression::left ( unary_operator::left - 1 unary_operator::right ) parenthesized_expression::right ** call::left len argument_list::left ( call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left x < 0 comparison_operator::right lambda::right , var_1 ) argument_list::right call::right ) argument_list::right call::right ) argument_list::right call::right binary_operator::right conditional_expression::right assignment::right expression_statement::right return_statement::left return binary_operator::left var_2 * call::left sum argument_list::left ( list_comprehension::left [ call::left abs argument_list::left ( i ) argument_list::right call::right for_in_clause::left for i in var_1 for_in_clause::right ] list_comprehension::right ) argument_list::right call::right binary_operator::right return_statement::right block::right function_definition::right module::right",human
99,"def order_by_points(nums):
    nums.sort(key=lambda x: (sum([int(d) for d in str(x)]), nums.index(x)))
    return nums","def order_by_points(var_1):
    var_1.sort(key=lambda x: (sum([int(d) for d in str(x)]), var_1.index(x)))
    return var_1","module::left function_definition::left def order_by_points parameters::left ( var_1 ) parameters::right : block::left expression_statement::left call::left attribute::left var_1 . sort attribute::right argument_list::left ( keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : tuple::left ( call::left sum argument_list::left ( list_comprehension::left [ call::left int argument_list::left ( d ) argument_list::right call::right for_in_clause::left for d in call::left str argument_list::left ( x ) argument_list::right call::right for_in_clause::right ] list_comprehension::right ) argument_list::right call::right , call::left attribute::left var_1 . index attribute::right argument_list::left ( x ) argument_list::right call::right ) tuple::right lambda::right keyword_argument::right ) argument_list::right call::right expression_statement::right return_statement::left return var_1 return_statement::right block::right function_definition::right module::right",lm
100,"def sum_squares(lst):
    import math
    squared = 0
    for i in lst:
        squared += math.ceil(i)**2
    return squared
","def sum_squares(var_1):
    import math
    var_2 = 0
    for var_3 in var_1:
        var_2 += math.ceil(var_3)**2
    return var_2
",module::left function_definition::left def sum_squares parameters::left ( var_1 ) parameters::right : block::left import_statement::left import dotted_name::left math dotted_name::right import_statement::right expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left expression_statement::left augmented_assignment::left var_2 += binary_operator::left call::left attribute::left math . ceil attribute::right argument_list::left ( var_3 ) argument_list::right call::right ** 2 binary_operator::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right,human
101,"def count_up_to(n):
    primes = []
    if n <= 1:
        return primes
    for i in range(2, n):
        if is_prime(i):
            primes.append(i)
    return primes


def is_prime(num):
    if num <= 1:
        return False
    for i in range(2, int(num ** 0.5) + 1): 
        if num % i == 0:
            return False
    return True","def count_up_to(var_1):
    var_2 = []
    if var_1 <= 1:
        return var_2
    for var_3 in range(2, var_1):
        if is_prime(var_3):
            var_2.append(var_3)
    return var_2


def is_prime(var_4):
    if var_4 <= 1:
        return False
    for var_3 in range(2, int(var_4 ** 0.5) + 1): 
        if var_4 % var_3 == 0:
            return False
    return True","module::left function_definition::left def count_up_to parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list::left [ ] list::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_1 <= 1 comparison_operator::right : block::left return_statement::left return var_2 return_statement::right block::right if_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 2 , var_1 ) argument_list::right call::right : block::left if_statement::left if call::left is_prime argument_list::left ( var_3 ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right function_definition::left def is_prime parameters::left ( var_4 ) parameters::right : block::left if_statement::left if comparison_operator::left var_4 <= 1 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right for_statement::left for var_3 in call::left range argument_list::left ( 2 , binary_operator::left call::left int argument_list::left ( binary_operator::left var_4 ** 0.5 binary_operator::right ) argument_list::right call::right + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left var_4 % var_3 binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right module::right",lm
102,"def get_row(lst, x):
    coords = [(i, j) for i in range(len(lst)) for j in range(len(lst[i])) if lst[i][j] == x]
    return sorted(sorted(coords, key=lambda x: x[1], reverse=True), key=lambda x: x[0])
","def get_row(var_1, var_2):
    var_3 = [(i, j) for i in range(len(var_1)) for j in range(len(var_1[i])) if var_1[i][j] == var_2]
    return sorted(sorted(var_3, key=lambda var_2: var_2[1], reverse=True), key=lambda var_2: var_2[0])
","module::left function_definition::left def get_row parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = list_comprehension::left [ tuple::left ( i , j ) tuple::right for_in_clause::left for i in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right for_in_clause::left for j in call::left range argument_list::left ( call::left len argument_list::left ( subscript::left var_1 [ i ] subscript::right ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right if_clause::left if comparison_operator::left subscript::left subscript::left var_1 [ i ] subscript::right [ j ] subscript::right == var_2 comparison_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return call::left sorted argument_list::left ( call::left sorted argument_list::left ( var_3 , keyword_argument::left key = lambda::left lambda lambda_parameters::left var_2 lambda_parameters::right : subscript::left var_2 [ 1 ] subscript::right lambda::right keyword_argument::right , keyword_argument::left reverse = True keyword_argument::right ) argument_list::right call::right , keyword_argument::left key = lambda::left lambda lambda_parameters::left var_2 lambda_parameters::right : subscript::left var_2 [ 0 ] subscript::right lambda::right keyword_argument::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
103,"def digits(n):
    product = 1
    odd_count = 0
    for digit in str(n):
        int_digit = int(digit)
        if int_digit%2 == 1:
            product= product*int_digit
            odd_count+=1
    if odd_count ==0:
        return 0
    else:
        return product
","def digits(var_1):
    var_2 = 1
    var_3 = 0
    for var_4 in str(var_1):
        var_5 = int(var_4)
        if var_5%2 == 1:
            var_2= var_2*var_5
            var_3+=1
    if var_3 ==0:
        return 0
    else:
        return var_2
",module::left function_definition::left def digits parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 1 assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left str argument_list::left ( var_1 ) argument_list::right call::right : block::left expression_statement::left assignment::left var_5 = call::left int argument_list::left ( var_4 ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left binary_operator::left var_5 % 2 binary_operator::right == 1 comparison_operator::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left var_2 * var_5 binary_operator::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if comparison_operator::left var_3 == 0 comparison_operator::right : block::left return_statement::left return 0 return_statement::right block::right else_clause::left else : block::left return_statement::left return var_2 return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right,human
104,"def starts_one_ends(n):
    if n == 1: return 1
    return 18 * (10 ** (n - 2))
","def starts_one_ends(var_1):
    if var_1 == 1: return 1
    return 18 * (10 ** (var_1 - 2))
",module::left function_definition::left def starts_one_ends parameters::left ( var_1 ) parameters::right : block::left if_statement::left if comparison_operator::left var_1 == 1 comparison_operator::right : block::left return_statement::left return 1 return_statement::right block::right if_statement::right return_statement::left return binary_operator::left 18 * parenthesized_expression::left ( binary_operator::left 10 ** parenthesized_expression::left ( binary_operator::left var_1 - 2 binary_operator::right ) parenthesized_expression::right binary_operator::right ) parenthesized_expression::right binary_operator::right return_statement::right block::right function_definition::right module::right,human
105,"def derivative(xs: list):
    return [(i * x) for i, x in enumerate(xs)][1:]
","def derivative(var_1: list):
    return [(var_2 * var_3) for var_2, var_3 in enumerate(var_1)][1:]
","module::left function_definition::left def derivative parameters::left ( typed_parameter::left var_1 : type::left list type::right typed_parameter::right ) parameters::right : block::left return_statement::left return subscript::left list_comprehension::left [ parenthesized_expression::left ( binary_operator::left var_2 * var_3 binary_operator::right ) parenthesized_expression::right for_in_clause::left for pattern_list::left var_2 , var_3 pattern_list::right in call::left enumerate argument_list::left ( var_1 ) argument_list::right call::right for_in_clause::right ] list_comprehension::right [ slice::left 1 : slice::right ] subscript::right return_statement::right block::right function_definition::right module::right",human
106,"def find_max(words):
    return sorted(words, key = lambda x: (-len(set(x)), x))[0]
","def find_max(var_1):
    return sorted(var_1, key = lambda x: (-len(set(x)), x))[0]
","module::left function_definition::left def find_max parameters::left ( var_1 ) parameters::right : block::left return_statement::left return subscript::left call::left sorted argument_list::left ( var_1 , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : tuple::left ( unary_operator::left - call::left len argument_list::left ( call::left set argument_list::left ( x ) argument_list::right call::right ) argument_list::right call::right unary_operator::right , x ) tuple::right lambda::right keyword_argument::right ) argument_list::right call::right [ 0 ] subscript::right return_statement::right block::right function_definition::right module::right",human
107,"def sort_third(l: list):
    l = list(l)
    l[::3] = sorted(l[::3])
    return l
","def sort_third(var_1: list):
    var_1 = list(var_1)
    var_1[::3] = sorted(var_1[::3])
    return var_1
",module::left function_definition::left def sort_third parameters::left ( typed_parameter::left var_1 : type::left list type::right typed_parameter::right ) parameters::right : block::left expression_statement::left assignment::left var_1 = call::left list argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left subscript::left var_1 [ slice::left : : 3 slice::right ] subscript::right = call::left sorted argument_list::left ( subscript::left var_1 [ slice::left : : 3 slice::right ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_1 return_statement::right block::right function_definition::right module::right,human
108,"def pluck(arr):
    if(len(arr) == 0): return []
    evens = list(filter(lambda x: x%2 == 0, arr))
    if(evens == []): return []
    return [min(evens), arr.index(min(evens))]
","def pluck(var_1):
    if(len(var_1) == 0): return []
    var_2 = list(filter(lambda x: x%2 == 0, var_1))
    if(var_2 == []): return []
    return [min(var_2), var_1.index(min(var_2))]
","module::left function_definition::left def pluck parameters::left ( var_1 ) parameters::right : block::left if_statement::left if parenthesized_expression::left ( comparison_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right == 0 comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return list::left [ ] list::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_2 = call::left list argument_list::left ( call::left filter argument_list::left ( lambda::left lambda lambda_parameters::left x lambda_parameters::right : comparison_operator::left binary_operator::left x % 2 binary_operator::right == 0 comparison_operator::right lambda::right , var_1 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left var_2 == list::left [ ] list::right comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return list::left [ ] list::right return_statement::right block::right if_statement::right return_statement::left return list::left [ call::left min argument_list::left ( var_2 ) argument_list::right call::right , call::left attribute::left var_1 . index attribute::right argument_list::left ( call::left min argument_list::left ( var_2 ) argument_list::right call::right ) argument_list::right call::right ] list::right return_statement::right block::right function_definition::right module::right",human
109,"def int_to_mini_roman(number):
    roman_numerals = {
        1000: 'm', 900: 'cm', 500: 'd', 400: 'cd', 100: 'c',
        90: 'xc', 50: 'l', 40: 'xl', 10: 'x', 9: 'ix',
        5: 'v', 4: 'iv', 1: 'i'
    }
    roman = ''
    for value, numeral in roman_numerals.items():
        while number >= value:
            roman += numeral
            number -= value
    return roman","def int_to_mini_roman(var_1):
    var_2 = {
        1000: 'm', 900: 'cm', 500: 'd', 400: 'cd', 100: 'c',
        90: 'xc', 50: 'l', 40: 'xl', 10: 'x', 9: 'ix',
        5: 'v', 4: 'iv', 1: 'i'
    }
    var_3 = ''
    for var_4, var_5 in var_2.items():
        while var_1 >= var_4:
            var_3 += var_5
            var_1 -= var_4
    return var_3","module::left function_definition::left def int_to_mini_roman parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = dictionary::left { pair::left 1000 : string::left ' m ' string::right pair::right , pair::left 900 : string::left ' cm ' string::right pair::right , pair::left 500 : string::left ' d ' string::right pair::right , pair::left 400 : string::left ' cd ' string::right pair::right , pair::left 100 : string::left ' c ' string::right pair::right , pair::left 90 : string::left ' xc ' string::right pair::right , pair::left 50 : string::left ' l ' string::right pair::right , pair::left 40 : string::left ' xl ' string::right pair::right , pair::left 10 : string::left ' x ' string::right pair::right , pair::left 9 : string::left ' ix ' string::right pair::right , pair::left 5 : string::left ' v ' string::right pair::right , pair::left 4 : string::left ' iv ' string::right pair::right , pair::left 1 : string::left ' i ' string::right pair::right } dictionary::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = string::left ' ' string::right assignment::right expression_statement::right for_statement::left for pattern_list::left var_4 , var_5 pattern_list::right in call::left attribute::left var_2 . items attribute::right argument_list::left ( ) argument_list::right call::right : block::left while_statement::left while comparison_operator::left var_1 >= var_4 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += var_5 augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_1 -= var_4 augmented_assignment::right expression_statement::right block::right while_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right module::right",lm
110,"def will_it_fly(q,w):
    if sum(q) > w:
        return False

    i, j = 0, len(q)-1
    while i<j:
        if q[i] != q[j]:
            return False
        i+=1
        j-=1
    return True
","def will_it_fly(var_1,var_2):
    if sum(var_1) > var_2:
        return False

    var_3, var_4 = 0, len(var_1)-1
    while var_3<var_4:
        if var_1[var_3] != var_1[var_4]:
            return False
        var_3+=1
        var_4-=1
    return True
","module::left function_definition::left def will_it_fly parameters::left ( var_1 , var_2 ) parameters::right : block::left if_statement::left if comparison_operator::left call::left sum argument_list::left ( var_1 ) argument_list::right call::right > var_2 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left assignment::left pattern_list::left var_3 , var_4 pattern_list::right = expression_list::left 0 , binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right - 1 binary_operator::right expression_list::right assignment::right expression_statement::right while_statement::left while comparison_operator::left var_3 < var_4 comparison_operator::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ var_3 ] subscript::right != subscript::left var_1 [ var_4 ] subscript::right comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_4 -= 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return True return_statement::right block::right function_definition::right module::right",human
111,"def cycpattern_check(a , b):
    l = len(b)
    pat = b + b
    for i in range(len(a) - l + 1):
        for j in range(l + 1):
            if a[i:i+l] == pat[j:j+l]:
                return True
    return False
","def cycpattern_check(var_1 , var_2):
    var_3 = len(var_2)
    var_4 = var_2 + var_2
    for var_5 in range(len(var_1) - var_3 + 1):
        for var_6 in range(var_3 + 1):
            if var_1[var_5:var_5+var_3] == var_4[var_6:var_6+var_3]:
                return True
    return False
","module::left function_definition::left def cycpattern_check parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = call::left len argument_list::left ( var_2 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = binary_operator::left var_2 + var_2 binary_operator::right assignment::right expression_statement::right for_statement::left for var_5 in call::left range argument_list::left ( binary_operator::left binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right - var_3 binary_operator::right + 1 binary_operator::right ) argument_list::right call::right : block::left for_statement::left for var_6 in call::left range argument_list::left ( binary_operator::left var_3 + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left var_1 [ slice::left var_5 : binary_operator::left var_5 + var_3 binary_operator::right slice::right ] subscript::right == subscript::left var_4 [ slice::left var_6 : binary_operator::left var_6 + var_3 binary_operator::right slice::right ] subscript::right comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",human
112,"def find_max(words):
    unique_char_counts = [len(set(word)) for word in words]
    max_unique_char_count = max(unique_char_counts)
    max_index = unique_char_counts.index(max_unique_char_count)
    return words[max_index]","def find_max(var_1):
    var_2 = [len(set(word)) for word in var_1]
    var_3 = max(var_2)
    var_4 = var_2.index(var_3)
    return var_1[var_4]",module::left function_definition::left def find_max parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = list_comprehension::left [ call::left len argument_list::left ( call::left set argument_list::left ( word ) argument_list::right call::right ) argument_list::right call::right for_in_clause::left for word in var_1 for_in_clause::right ] list_comprehension::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = call::left max argument_list::left ( var_2 ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_4 = call::left attribute::left var_2 . index attribute::right argument_list::left ( var_3 ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return subscript::left var_1 [ var_4 ] subscript::right return_statement::right block::right function_definition::right module::right,lm
113,"def any_int(x, y, z):
    if isinstance(x, int) and isinstance(y, int) and isinstance(z, int):
        if x == y + z or y == x + z or z == x + y:
            return True
        else:
            return False
    else:
        return False","def any_int(var_1, var_2, var_3):
    if isinstance(var_1, int) and isinstance(var_2, int) and isinstance(var_3, int):
        if var_1 == var_2 + var_3 or var_2 == var_1 + var_3 or var_3 == var_1 + var_2:
            return True
        else:
            return False
    else:
        return False","module::left function_definition::left def any_int parameters::left ( var_1 , var_2 , var_3 ) parameters::right : block::left if_statement::left if boolean_operator::left boolean_operator::left call::left isinstance argument_list::left ( var_1 , int ) argument_list::right call::right and call::left isinstance argument_list::left ( var_2 , int ) argument_list::right call::right boolean_operator::right and call::left isinstance argument_list::left ( var_3 , int ) argument_list::right call::right boolean_operator::right : block::left if_statement::left if boolean_operator::left boolean_operator::left comparison_operator::left var_1 == binary_operator::left var_2 + var_3 binary_operator::right comparison_operator::right or comparison_operator::left var_2 == binary_operator::left var_1 + var_3 binary_operator::right comparison_operator::right boolean_operator::right or comparison_operator::left var_3 == binary_operator::left var_1 + var_2 binary_operator::right comparison_operator::right boolean_operator::right : block::left return_statement::left return True return_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right else_clause::left else : block::left return_statement::left return False return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
114,"def pairs_sum_to_zero(l):
    for i in range(len(l)):
        for j in range(i + 1, len(l)):
            if l[i] + l[j] == 0:
                return True
    return False","def pairs_sum_to_zero(var_1):
    for var_2 in range(len(var_1)):
        for var_3 in range(var_2 + 1, len(var_1)):
            if var_1[var_2] + var_1[var_3] == 0:
                return True
    return False","module::left function_definition::left def pairs_sum_to_zero parameters::left ( var_1 ) parameters::right : block::left for_statement::left for var_2 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left for_statement::left for var_3 in call::left range argument_list::left ( binary_operator::left var_2 + 1 binary_operator::right , call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left subscript::left var_1 [ var_2 ] subscript::right + subscript::left var_1 [ var_3 ] subscript::right binary_operator::right == 0 comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",lm
