idx,code,ast,label
line301_human,"def assoc(self, key, value):
        """"""Returns a new ImmutableDict instance with value associated with key.
        The implicit parameter is not modified.""""""
        copydict = ImmutableDict()
        copydict.tree = self.tree.assoc(hash(key), (key, value))
        copydict._length = self._length + 1
        return copydict
","module::left function_definition::left def assoc parameters::left ( self , key , value ) parameters::right : block::left expression_statement::left string::left """""" Returns a new ImmutableDict instance with value associated with key.
        The implicit parameter is not modified. """""" string::right expression_statement::right expression_statement::left assignment::left copydict = call::left ImmutableDict argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left attribute::left copydict . tree attribute::right = call::left attribute::left attribute::left self . tree attribute::right . assoc attribute::right argument_list::left ( call::left hash argument_list::left ( key ) argument_list::right call::right , tuple::left ( key , value ) tuple::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left attribute::left copydict . _length attribute::right = binary_operator::left attribute::left self . _length attribute::right + 1 binary_operator::right assignment::right expression_statement::right return_statement::left return copydict return_statement::right block::right function_definition::right module::right",human
line301_lm,"def assoc(self, key, value):
        """"""Returns a new ImmutableDict instance with value associated with key.
        The implicit parameter is not modified.""""""
        return ImmutableDict(self.items() + [(key, value)])
","module::left function_definition::left def assoc parameters::left ( self , key , value ) parameters::right : block::left expression_statement::left string::left """""" Returns a new ImmutableDict instance with value associated with key.
        The implicit parameter is not modified. """""" string::right expression_statement::right return_statement::left return call::left ImmutableDict argument_list::left ( binary_operator::left call::left attribute::left self . items attribute::right argument_list::left ( ) argument_list::right call::right + list::left [ tuple::left ( key , value ) tuple::right ] list::right binary_operator::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",lm
line524_human,"def setup_figure(self, figure):
        """"""
        Makes any desired changes to the figure object

        This method will be called once with a figure object
        before any plotting has completed. Subclasses that
        override this method should make sure that the base
        class method is called.
        """"""
        for th in self.themeables.values():
            th.setup_figure(figure)
","module::left function_definition::left def setup_figure parameters::left ( self , figure ) parameters::right : block::left expression_statement::left string::left """""" 
        Makes any desired changes to the figure object

        This method will be called once with a figure object
        before any plotting has completed. Subclasses that
        override this method should make sure that the base
        class method is called.
         """""" string::right expression_statement::right for_statement::left for th in call::left attribute::left attribute::left self . themeables attribute::right . values attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left th . setup_figure attribute::right argument_list::left ( figure ) argument_list::right call::right expression_statement::right block::right for_statement::right block::right function_definition::right module::right",human
line524_lm,"def setup_figure(self, figure):
        """"""
        Makes any desired changes to the figure object

        This method will be called once with a figure object
        before any plotting has completed. Subclasses that
        override this method should make sure that the base
        class method is called.
        """"""
        pass
","module::left function_definition::left def setup_figure parameters::left ( self , figure ) parameters::right : block::left expression_statement::left string::left """""" 
        Makes any desired changes to the figure object

        This method will be called once with a figure object
        before any plotting has completed. Subclasses that
        override this method should make sure that the base
        class method is called.
         """""" string::right expression_statement::right pass_statement::left pass pass_statement::right block::right function_definition::right module::right",lm
line1113_human,"def q(self, q, inputs=None, limit='', offset='', history=False):
    """""" query
    """"""
    if not q.strip().startswith(""[""): q = ""[ {0} ]"".format(q)
    args     = u'[ {:db/alias ""%(store)s/%(db)s"" %(hist)s} %(inputs)s ]' % dict(
      store  = self.store,
      db     = self.db,
      hist   = ':history true' if history==True else '',
      inputs = "" "".join(inputs or []))
    data = {""args"":   args, 
            ""q"":      q, 
            ""offset"": offset or '',
            ""limit"":  limit  or '',
            }
    return self.rest('GET', self.uri_q, data=data, parse=True)
","module::left function_definition::left def q parameters::left ( self , q , default_parameter::left inputs = None default_parameter::right , default_parameter::left limit = string::left ' ' string::right default_parameter::right , default_parameter::left offset = string::left ' ' string::right default_parameter::right , default_parameter::left history = False default_parameter::right ) parameters::right : block::left expression_statement::left string::left """"""  query
     """""" string::right expression_statement::right if_statement::left if not_operator::left not call::left attribute::left call::left attribute::left q . strip attribute::right argument_list::left ( ) argument_list::right call::right . startswith attribute::right argument_list::left ( string::left "" [ "" string::right ) argument_list::right call::right not_operator::right : block::left expression_statement::left assignment::left q = call::left attribute::left string::left "" [ {0} ] "" string::right . format attribute::right argument_list::left ( q ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right expression_statement::left assignment::left args = binary_operator::left string::left u' [ {:db/alias ""%(store)s/%(db)s"" %(hist)s} %(inputs)s ] ' string::right % call::left dict argument_list::left ( keyword_argument::left store = attribute::left self . store attribute::right keyword_argument::right , keyword_argument::left db = attribute::left self . db attribute::right keyword_argument::right , keyword_argument::left hist = conditional_expression::left string::left ' :history true ' string::right if comparison_operator::left history == True comparison_operator::right else string::left ' ' string::right conditional_expression::right keyword_argument::right , keyword_argument::left inputs = call::left attribute::left string::left ""   "" string::right . join attribute::right argument_list::left ( boolean_operator::left inputs or list::left [ ] list::right boolean_operator::right ) argument_list::right call::right keyword_argument::right ) argument_list::right call::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left data = dictionary::left { pair::left string::left "" args "" string::right : args pair::right , pair::left string::left "" q "" string::right : q pair::right , pair::left string::left "" offset "" string::right : boolean_operator::left offset or string::left ' ' string::right boolean_operator::right pair::right , pair::left string::left "" limit "" string::right : boolean_operator::left limit or string::left ' ' string::right boolean_operator::right pair::right , } dictionary::right assignment::right expression_statement::right return_statement::left return call::left attribute::left self . rest attribute::right argument_list::left ( string::left ' GET ' string::right , attribute::left self . uri_q attribute::right , keyword_argument::left data = data keyword_argument::right , keyword_argument::left parse = True keyword_argument::right ) argument_list::right call::right return_statement::right block::right function_definition::right module::right",human
line1113_lm,"def q(self, q, inputs=None, limit='', offset='', history=False):
    """""" query
    """"""
    if inputs is None:
      inputs = {}
    if limit == '':
      limit = self.limit
    if offset == '':
      offset = self.offset
    if history:
      return self.history(q, inputs, limit, offset)
    else:
      return self.query(q, inputs, limit, offset)
","module::left function_definition::left def q parameters::left ( self , q , default_parameter::left inputs = None default_parameter::right , default_parameter::left limit = string::left ' ' string::right default_parameter::right , default_parameter::left offset = string::left ' ' string::right default_parameter::right , default_parameter::left history = False default_parameter::right ) parameters::right : block::left expression_statement::left string::left """"""  query
     """""" string::right expression_statement::right if_statement::left if comparison_operator::left inputs is None comparison_operator::right : block::left expression_statement::left assignment::left inputs = dictionary::left { } dictionary::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left limit == string::left ' ' string::right comparison_operator::right : block::left expression_statement::left assignment::left limit = attribute::left self . limit attribute::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left offset == string::left ' ' string::right comparison_operator::right : block::left expression_statement::left assignment::left offset = attribute::left self . offset attribute::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if history : block::left return_statement::left return call::left attribute::left self . history attribute::right argument_list::left ( q , inputs , limit , offset ) argument_list::right call::right return_statement::right block::right else_clause::left else : block::left return_statement::left return call::left attribute::left self . query attribute::right argument_list::left ( q , inputs , limit , offset ) argument_list::right call::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
line1709_human,"def nose_selector(test):
    """"""Return the string you can pass to nose to run `test`, including argument
    values if the test was made by a test generator.

    Return ""Unknown test"" if it can't construct a decent path.

    """"""
    address = test_address(test)
    if address:
        file, module, rest = address

        if module:
            if rest:
                try:
                    return '%s:%s%s' % (module, rest, test.test.arg or '')
                except AttributeError:
                    return '%s:%s' % (module, rest)
            else:
                return module
    return 'Unknown test'
","module::left function_definition::left def nose_selector parameters::left ( test ) parameters::right : block::left expression_statement::left string::left """""" Return the string you can pass to nose to run `test`, including argument
    values if the test was made by a test generator.

    Return ""Unknown test"" if it can't construct a decent path.

     """""" string::right expression_statement::right expression_statement::left assignment::left address = call::left test_address argument_list::left ( test ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if address : block::left expression_statement::left assignment::left pattern_list::left file , module , rest pattern_list::right = address assignment::right expression_statement::right if_statement::left if module : block::left if_statement::left if rest : block::left try_statement::left try : block::left return_statement::left return binary_operator::left string::left ' %s:%s%s ' string::right % tuple::left ( module , rest , boolean_operator::left attribute::left attribute::left test . test attribute::right . arg attribute::right or string::left ' ' string::right boolean_operator::right ) tuple::right binary_operator::right return_statement::right block::right except_clause::left except AttributeError : block::left return_statement::left return binary_operator::left string::left ' %s:%s ' string::right % tuple::left ( module , rest ) tuple::right binary_operator::right return_statement::right block::right except_clause::right try_statement::right block::right else_clause::left else : block::left return_statement::left return module return_statement::right block::right else_clause::right if_statement::right block::right if_statement::right block::right if_statement::right return_statement::left return string::left ' Unknown test ' string::right return_statement::right block::right function_definition::right module::right",human
line1709_lm,"def nose_selector(test):
    """"""Return the string you can pass to nose to run `test`, including argument
    values if the test was made by a test generator.

    Return ""Unknown test"" if it can't construct a decent path.

    """"""
    if isinstance(test, nose.case.Test):
        return test.id()
    elif isinstance(test, nose.case.TestGenerator):
        return test.id()
    else:
        return ""Unknown test""
","module::left function_definition::left def nose_selector parameters::left ( test ) parameters::right : block::left expression_statement::left string::left """""" Return the string you can pass to nose to run `test`, including argument
    values if the test was made by a test generator.

    Return ""Unknown test"" if it can't construct a decent path.

     """""" string::right expression_statement::right if_statement::left if call::left isinstance argument_list::left ( test , attribute::left attribute::left nose . case attribute::right . Test attribute::right ) argument_list::right call::right : block::left return_statement::left return call::left attribute::left test . id attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right elif_clause::left elif call::left isinstance argument_list::left ( test , attribute::left attribute::left nose . case attribute::right . TestGenerator attribute::right ) argument_list::right call::right : block::left return_statement::left return call::left attribute::left test . id attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right block::right elif_clause::right else_clause::left else : block::left return_statement::left return string::left "" Unknown test "" string::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",lm
line1639_human,"def run_hook(name, workspace, hooks):
    """"""Runs all hooks added under the give name.

    Parameters
    ----------
    name - str
        Name of the hook to invoke

    workspace - dict
        Workspace that the hook functions operate on

    hooks - dict of lists
        Mapping with hook names and callback functions
    """"""

    data = copy.copy(workspace)
    for hook_listener in hooks.get(name, []):
        # Hook functions may mutate the data and returns nothing
        hook_listener(data)
    return data
","module::left function_definition::left def run_hook parameters::left ( name , workspace , hooks ) parameters::right : block::left expression_statement::left string::left """""" Runs all hooks added under the give name.

    Parameters
    ----------
    name - str
        Name of the hook to invoke

    workspace - dict
        Workspace that the hook functions operate on

    hooks - dict of lists
        Mapping with hook names and callback functions
     """""" string::right expression_statement::right expression_statement::left assignment::left data = call::left attribute::left copy . copy attribute::right argument_list::left ( workspace ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for hook_listener in call::left attribute::left hooks . get attribute::right argument_list::left ( name , list::left [ ] list::right ) argument_list::right call::right : # Hook functions may mutate the data and returns nothing block::left expression_statement::left call::left hook_listener argument_list::left ( data ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return data return_statement::right block::right function_definition::right module::right",human
line1639_lm,"def run_hook(name, workspace, hooks):
    """"""Runs all hooks added under the give name.

    Parameters
    ----------
    name - str
        Name of the hook to invoke

    workspace - dict
        Workspace that the hook functions operate on

    hooks - dict of lists
        Mapping with hook names and callback functions
    """"""
    if name in hooks:
        for hook in hooks[name]:
            hook(workspace)
","module::left function_definition::left def run_hook parameters::left ( name , workspace , hooks ) parameters::right : block::left expression_statement::left string::left """""" Runs all hooks added under the give name.

    Parameters
    ----------
    name - str
        Name of the hook to invoke

    workspace - dict
        Workspace that the hook functions operate on

    hooks - dict of lists
        Mapping with hook names and callback functions
     """""" string::right expression_statement::right if_statement::left if comparison_operator::left name in hooks comparison_operator::right : block::left for_statement::left for hook in subscript::left hooks [ name ] subscript::right : block::left expression_statement::left call::left hook argument_list::left ( workspace ) argument_list::right call::right expression_statement::right block::right for_statement::right block::right if_statement::right block::right function_definition::right module::right",lm
line1569_human,"def restore(self):
        """"""Restore the pipeline to its state when DisabledPipes was created.""""""
        current, self.nlp.pipeline = self.nlp.pipeline, self.original_pipeline
        unexpected = [name for name, pipe in current if not self.nlp.has_pipe(name)]
        if unexpected:
            # Don't change the pipeline if we're raising an error.
            self.nlp.pipeline = current
            raise ValueError(Errors.E008.format(names=unexpected))
        self[:] = []
","module::left function_definition::left def restore parameters::left ( self ) parameters::right : block::left expression_statement::left string::left """""" Restore the pipeline to its state when DisabledPipes was created. """""" string::right expression_statement::right expression_statement::left assignment::left pattern_list::left current , attribute::left attribute::left self . nlp attribute::right . pipeline attribute::right pattern_list::right = expression_list::left attribute::left attribute::left self . nlp attribute::right . pipeline attribute::right , attribute::left self . original_pipeline attribute::right expression_list::right assignment::right expression_statement::right expression_statement::left assignment::left unexpected = list_comprehension::left [ name for_in_clause::left for pattern_list::left name , pipe pattern_list::right in current for_in_clause::right if_clause::left if not_operator::left not call::left attribute::left attribute::left self . nlp attribute::right . has_pipe attribute::right argument_list::left ( name ) argument_list::right call::right not_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right if_statement::left if unexpected : # Don't change the pipeline if we're raising an error. block::left expression_statement::left assignment::left attribute::left attribute::left self . nlp attribute::right . pipeline attribute::right = current assignment::right expression_statement::right raise_statement::left raise call::left ValueError argument_list::left ( call::left attribute::left attribute::left Errors . E008 attribute::right . format attribute::right argument_list::left ( keyword_argument::left names = unexpected keyword_argument::right ) argument_list::right call::right ) argument_list::right call::right raise_statement::right block::right if_statement::right expression_statement::left assignment::left subscript::left self [ slice::left : slice::right ] subscript::right = list::left [ ] list::right assignment::right expression_statement::right block::right function_definition::right module::right",human
line1569_lm,"def restore(self):
        """"""Restore the pipeline to its state when DisabledPipes was created.""""""
        self.pipeline.restore()
","module::left function_definition::left def restore parameters::left ( self ) parameters::right : block::left expression_statement::left string::left """""" Restore the pipeline to its state when DisabledPipes was created. """""" string::right expression_statement::right expression_statement::left call::left attribute::left attribute::left self . pipeline attribute::right . restore attribute::right argument_list::left ( ) argument_list::right call::right expression_statement::right block::right function_definition::right module::right",lm
line2622_human,"def _make_query_from_terms(self, terms, limit=None):
        """""" Creates a query for dataset from decomposed search terms.

        Args:
            terms (dict or unicode or string):

        Returns:
            tuple of (TextClause, dict): First element is FTS query, second is parameters
                of the query. Element of the execution of the query is pair: (vid, score).

        """"""

        expanded_terms = self._expand_terms(terms)

        if expanded_terms['doc']:
            # create query with real score.
            query_parts = [""SELECT vid, ts_rank_cd(setweight(doc,'C'), to_tsquery(:doc)) as score""]
        if expanded_terms['doc'] and expanded_terms['keywords']:
            query_parts = [""SELECT vid, ts_rank_cd(setweight(doc,'C'), to_tsquery(:doc)) ""
                           "" +  ts_rank_cd(setweight(to_tsvector(coalesce(keywords::text,'')),'B'), to_tsquery(:keywords))""
                           ' as score']
        else:
            # create query with score = 1 because query will not touch doc field.
            query_parts = ['SELECT vid, 1 as score']

        query_parts.append('FROM dataset_index')
        query_params = {}
        where_counter = 0

        if expanded_terms['doc']:
            where_counter += 1
            query_parts.append('WHERE doc @@ to_tsquery(:doc)')
            query_params['doc'] = self.backend._and_join(expanded_terms['doc'])

        if expanded_terms['keywords']:

            query_params['keywords'] = self.backend._and_join(expanded_terms['keywords'])

            kw_q = ""to_tsvector(coalesce(keywords::text,'')) @@ to_tsquery(:keywords)""

            query_parts.append( (""AND "" if where_counter else ""WHERE "") + kw_q )


        query_parts.append('ORDER BY score DESC')
        if limit:
            query_parts.append('LIMIT :limit')
            query_params['limit'] = limit

        query_parts.append(';')
        deb_msg = 'Dataset terms conversion: `{}` terms converted to `{}` with `{}` params query.'\
            .format(terms, query_parts, query_params)
        logger.debug(deb_msg)


        q = text('\n'.join(query_parts)), query_params
        logger.debug('Dataset search query: {}'.format(q))
        return q
","module::left function_definition::left def _make_query_from_terms parameters::left ( self , terms , default_parameter::left limit = None default_parameter::right ) parameters::right : block::left expression_statement::left string::left """"""  Creates a query for dataset from decomposed search terms.

        Args:
            terms (dict or unicode or string):

        Returns:
            tuple of (TextClause, dict): First element is FTS query, second is parameters
                of the query. Element of the execution of the query is pair: (vid, score).

         """""" string::right expression_statement::right expression_statement::left assignment::left expanded_terms = call::left attribute::left self . _expand_terms attribute::right argument_list::left ( terms ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if subscript::left expanded_terms [ string::left ' doc ' string::right ] subscript::right : # create query with real score. block::left expression_statement::left assignment::left query_parts = list::left [ string::left "" SELECT vid, ts_rank_cd(setweight(doc,'C'), to_tsquery(:doc)) as score "" string::right ] list::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if boolean_operator::left subscript::left expanded_terms [ string::left ' doc ' string::right ] subscript::right and subscript::left expanded_terms [ string::left ' keywords ' string::right ] subscript::right boolean_operator::right : block::left expression_statement::left assignment::left query_parts = list::left [ concatenated_string::left string::left "" SELECT vid, ts_rank_cd(setweight(doc,'C'), to_tsquery(:doc))  "" string::right string::left ""  +  ts_rank_cd(setweight(to_tsvector(coalesce(keywords::text,'')),'B'), to_tsquery(:keywords)) "" string::right string::left '  as score ' string::right concatenated_string::right ] list::right assignment::right expression_statement::right block::right else_clause::left else : # create query with score = 1 because query will not touch doc field. block::left expression_statement::left assignment::left query_parts = list::left [ string::left ' SELECT vid, 1 as score ' string::right ] list::right assignment::right expression_statement::right block::right else_clause::right if_statement::right expression_statement::left call::left attribute::left query_parts . append attribute::right argument_list::left ( string::left ' FROM dataset_index ' string::right ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left query_params = dictionary::left { } dictionary::right assignment::right expression_statement::right expression_statement::left assignment::left where_counter = 0 assignment::right expression_statement::right if_statement::left if subscript::left expanded_terms [ string::left ' doc ' string::right ] subscript::right : block::left expression_statement::left augmented_assignment::left where_counter += 1 augmented_assignment::right expression_statement::right expression_statement::left call::left attribute::left query_parts . append attribute::right argument_list::left ( string::left ' WHERE doc @@ to_tsquery(:doc) ' string::right ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left subscript::left query_params [ string::left ' doc ' string::right ] subscript::right = call::left attribute::left attribute::left self . backend attribute::right . _and_join attribute::right argument_list::left ( subscript::left expanded_terms [ string::left ' doc ' string::right ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if subscript::left expanded_terms [ string::left ' keywords ' string::right ] subscript::right : block::left expression_statement::left assignment::left subscript::left query_params [ string::left ' keywords ' string::right ] subscript::right = call::left attribute::left attribute::left self . backend attribute::right . _and_join attribute::right argument_list::left ( subscript::left expanded_terms [ string::left ' keywords ' string::right ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left kw_q = string::left "" to_tsvector(coalesce(keywords::text,'')) @@ to_tsquery(:keywords) "" string::right assignment::right expression_statement::right expression_statement::left call::left attribute::left query_parts . append attribute::right argument_list::left ( binary_operator::left parenthesized_expression::left ( conditional_expression::left string::left "" AND  "" string::right if where_counter else string::left "" WHERE  "" string::right conditional_expression::right ) parenthesized_expression::right + kw_q binary_operator::right ) argument_list::right call::right expression_statement::right block::right if_statement::right expression_statement::left call::left attribute::left query_parts . append attribute::right argument_list::left ( string::left ' ORDER BY score DESC ' string::right ) argument_list::right call::right expression_statement::right if_statement::left if limit : block::left expression_statement::left call::left attribute::left query_parts . append attribute::right argument_list::left ( string::left ' LIMIT :limit ' string::right ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left subscript::left query_params [ string::left ' limit ' string::right ] subscript::right = limit assignment::right expression_statement::right block::right if_statement::right expression_statement::left call::left attribute::left query_parts . append attribute::right argument_list::left ( string::left ' ; ' string::right ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left deb_msg = call::left attribute::left string::left ' Dataset terms conversion: `{}` terms converted to `{}` with `{}` params query. ' string::right \
 . format attribute::right argument_list::left ( terms , query_parts , query_params ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left call::left attribute::left logger . debug attribute::right argument_list::left ( deb_msg ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left q = expression_list::left call::left text argument_list::left ( call::left attribute::left string::left ' string_content::left \n string_content::right ' string::right . join attribute::right argument_list::left ( query_parts ) argument_list::right call::right ) argument_list::right call::right , query_params expression_list::right assignment::right expression_statement::right expression_statement::left call::left attribute::left logger . debug attribute::right argument_list::left ( call::left attribute::left string::left ' Dataset search query: {} ' string::right . format attribute::right argument_list::left ( q ) argument_list::right call::right ) argument_list::right call::right expression_statement::right return_statement::left return q return_statement::right block::right function_definition::right module::right",human
line2622_lm,"def _make_query_from_terms(self, terms, limit=None):
        """""" Creates a query for dataset from decomposed search terms.

        Args:
            terms (dict or unicode or string):

        Returns:
            tuple of (TextClause, dict): First element is FTS query, second is parameters
                of the query. Element of the execution of the query is pair: (vid, score).

        """"""
        if isinstance(terms, six.string_types):
            terms = self._decompose_terms(terms)

        if not terms:
            return None, {}

        query = []
        params = {}
        for term in terms:
            if term.get('type') == 'phrase':
                query.append(self._make_phrase_query(term))
            else:
                query.append(self._make_term_query(term))

        if limit:
            query.append(self._make_limit_query(limit))

        return''.join(query), params
","module::left function_definition::left def _make_query_from_terms parameters::left ( self , terms , default_parameter::left limit = None default_parameter::right ) parameters::right : block::left expression_statement::left string::left """"""  Creates a query for dataset from decomposed search terms.

        Args:
            terms (dict or unicode or string):

        Returns:
            tuple of (TextClause, dict): First element is FTS query, second is parameters
                of the query. Element of the execution of the query is pair: (vid, score).

         """""" string::right expression_statement::right if_statement::left if call::left isinstance argument_list::left ( terms , attribute::left six . string_types attribute::right ) argument_list::right call::right : block::left expression_statement::left assignment::left terms = call::left attribute::left self . _decompose_terms attribute::right argument_list::left ( terms ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right if_statement::left if not_operator::left not terms not_operator::right : block::left return_statement::left return expression_list::left None , dictionary::left { } dictionary::right expression_list::right return_statement::right block::right if_statement::right expression_statement::left assignment::left query = list::left [ ] list::right assignment::right expression_statement::right expression_statement::left assignment::left params = dictionary::left { } dictionary::right assignment::right expression_statement::right for_statement::left for term in terms : block::left if_statement::left if comparison_operator::left call::left attribute::left term . get attribute::right argument_list::left ( string::left ' type ' string::right ) argument_list::right call::right == string::left ' phrase ' string::right comparison_operator::right : block::left expression_statement::left call::left attribute::left query . append attribute::right argument_list::left ( call::left attribute::left self . _make_phrase_query attribute::right argument_list::left ( term ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left call::left attribute::left query . append attribute::right argument_list::left ( call::left attribute::left self . _make_term_query attribute::right argument_list::left ( term ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right if_statement::left if limit : block::left expression_statement::left call::left attribute::left query . append attribute::right argument_list::left ( call::left attribute::left self . _make_limit_query attribute::right argument_list::left ( limit ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right if_statement::right return_statement::left return expression_list::left call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( query ) argument_list::right call::right , params expression_list::right return_statement::right block::right function_definition::right module::right",lm
line626_human,"def match_type(mtype, patterns):
    """"""return True if mtype matches pattern""""""
    for p in patterns:
        if fnmatch.fnmatch(mtype, p):
            return True
    return False
","module::left function_definition::left def match_type parameters::left ( mtype , patterns ) parameters::right : block::left expression_statement::left string::left """""" return True if mtype matches pattern """""" string::right expression_statement::right for_statement::left for p in patterns : block::left if_statement::left if call::left attribute::left fnmatch . fnmatch attribute::right argument_list::left ( mtype , p ) argument_list::right call::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",human
line626_lm,"def match_type(mtype, patterns):
    """"""return True if mtype matches pattern""""""
    for pattern in patterns:
        if fnmatch.fnmatch(mtype, pattern):
            return True
    return False
","module::left function_definition::left def match_type parameters::left ( mtype , patterns ) parameters::right : block::left expression_statement::left string::left """""" return True if mtype matches pattern """""" string::right expression_statement::right for_statement::left for pattern in patterns : block::left if_statement::left if call::left attribute::left fnmatch . fnmatch attribute::right argument_list::left ( mtype , pattern ) argument_list::right call::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",lm
line901_human,"def check_answer(self, hash_answer):
        """""" Check if the returned hash is in our challenges list.

        :param hash_answer: Hash that we compare to our list of challenges
        :return: boolean indicating if answer is correct, True, or not, False
        """"""
        for challenge in self.challenges:
            if challenge.response == hash_answer:
                # If we don't discard a used challenge then a node
                # could fake having the file because it already
                # knows the proper response
                self.delete_challenge(hash_answer)
                return True
        return False
","module::left function_definition::left def check_answer parameters::left ( self , hash_answer ) parameters::right : block::left expression_statement::left string::left """"""  Check if the returned hash is in our challenges list.

        :param hash_answer: Hash that we compare to our list of challenges
        :return: boolean indicating if answer is correct, True, or not, False
         """""" string::right expression_statement::right for_statement::left for challenge in attribute::left self . challenges attribute::right : block::left if_statement::left if comparison_operator::left attribute::left challenge . response attribute::right == hash_answer comparison_operator::right : # If we don't discard a used challenge then a node # could fake having the file because it already # knows the proper response block::left expression_statement::left call::left attribute::left self . delete_challenge attribute::right argument_list::left ( hash_answer ) argument_list::right call::right expression_statement::right return_statement::left return True return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",human
line901_lm,"def check_answer(self, hash_answer):
        """""" Check if the returned hash is in our challenges list.

        :param hash_answer: Hash that we compare to our list of challenges
        :return: boolean indicating if answer is correct, True, or not, False
        """"""
        return hash_answer in self.challenges
","module::left function_definition::left def check_answer parameters::left ( self , hash_answer ) parameters::right : block::left expression_statement::left string::left """"""  Check if the returned hash is in our challenges list.

        :param hash_answer: Hash that we compare to our list of challenges
        :return: boolean indicating if answer is correct, True, or not, False
         """""" string::right expression_statement::right return_statement::left return comparison_operator::left hash_answer in attribute::left self . challenges attribute::right comparison_operator::right return_statement::right block::right function_definition::right module::right",lm
line1214_human,"def text(self, text, stylename=None):
        """"""Add text within the current container.""""""
        assert self._containers
        container = self._containers[-1]
        if stylename is not None:
            stylename = self._get_style_name(stylename)
            container.addElement(Span(stylename=stylename, text=text))
        else:
            container.addElement(Span(text=text))
","module::left function_definition::left def text parameters::left ( self , text , default_parameter::left stylename = None default_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Add text within the current container. """""" string::right expression_statement::right assert_statement::left assert attribute::left self . _containers attribute::right assert_statement::right expression_statement::left assignment::left container = subscript::left attribute::left self . _containers attribute::right [ unary_operator::left - 1 unary_operator::right ] subscript::right assignment::right expression_statement::right if_statement::left if comparison_operator::left stylename is not None comparison_operator::right : block::left expression_statement::left assignment::left stylename = call::left attribute::left self . _get_style_name attribute::right argument_list::left ( stylename ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left call::left attribute::left container . addElement attribute::right argument_list::left ( call::left Span argument_list::left ( keyword_argument::left stylename = stylename keyword_argument::right , keyword_argument::left text = text keyword_argument::right ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left call::left attribute::left container . addElement attribute::right argument_list::left ( call::left Span argument_list::left ( keyword_argument::left text = text keyword_argument::right ) argument_list::right call::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right function_definition::right module::right",human
line1214_lm,"def text(self, text, stylename=None):
        """"""Add text within the current container.""""""
        if stylename is None:
            stylename = self.default_style
        self.add_text(text, stylename)
","module::left function_definition::left def text parameters::left ( self , text , default_parameter::left stylename = None default_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Add text within the current container. """""" string::right expression_statement::right if_statement::left if comparison_operator::left stylename is None comparison_operator::right : block::left expression_statement::left assignment::left stylename = attribute::left self . default_style attribute::right assignment::right expression_statement::right block::right if_statement::right expression_statement::left call::left attribute::left self . add_text attribute::right argument_list::left ( text , stylename ) argument_list::right call::right expression_statement::right block::right function_definition::right module::right",lm
